date,store_id,product_id,qty_sold,price,on_promo,lag_1,lag_7,rolling_mean_7,rolling_std_7,day_of_week,month,promo_effect,predicted_sales
2023-08-25,Store_1,Product_1,29,434,0,31.0,25.0,31.571428571428573,6.051367417290724,4,8,0,25.93289405418924
2023-08-26,Store_1,Product_1,37,180,0,29.0,39.0,32.142857142857146,5.490251100164483,5,8,0,38.054024344101336
2023-08-27,Store_1,Product_1,35,237,0,37.0,37.0,31.857142857142858,5.113008619478098,6,8,0,37.687165315081444
2023-08-28,Store_1,Product_1,43,372,1,35.0,37.0,31.571428571428573,4.825527358301316,0,8,43,43.0327206499223
2023-08-29,Store_1,Product_1,24,133,0,43.0,26.0,32.42857142857143,6.267831705280102,1,8,0,26.124405347008466
2023-08-30,Store_1,Product_1,26,304,0,24.0,26.0,32.142857142857146,6.644009116704863,2,8,0,26.338200758890334
2023-08-31,Store_1,Product_1,31,470,0,26.0,31.0,32.142857142857146,6.644009116704863,3,8,0,26.437825664628473
2023-09-01,Store_1,Product_1,29,435,0,31.0,29.0,32.142857142857146,6.644009116704863,4,9,0,26.484550202240683
2023-09-02,Store_1,Product_1,41,107,0,29.0,37.0,32.142857142857146,6.644009116704863,5,9,0,37.531512473773844
2023-09-03,Store_1,Product_1,34,283,0,41.0,35.0,32.714285714285715,7.273565968956499,6,9,0,35.475481171674275
2023-09-04,Store_1,Product_1,44,294,1,34.0,43.0,32.57142857142857,7.230886134196449,0,9,44,42.04845984113756
2023-09-05,Store_1,Product_1,31,160,0,44.0,24.0,32.714285714285715,7.476948702830726,1,9,0,26.132785987556968
2023-09-06,Store_1,Product_1,30,376,0,31.0,26.0,33.714285714285715,6.524678426668147,2,9,0,29.18154419423788
2023-09-07,Store_1,Product_1,25,269,0,30.0,31.0,34.285714285714285,5.8797473220733485,3,9,0,29.11949688735196
2023-09-08,Store_1,Product_1,26,100,0,25.0,29.0,33.42857142857143,6.803360514166102,4,9,0,27.66542807920844
2023-09-09,Store_1,Product_1,35,445,0,26.0,41.0,33.0,7.211102550927991,5,9,0,36.415301281436534
2023-09-10,Store_1,Product_1,32,317,0,35.0,34.0,32.142857142857146,6.4142698058982,6,9,0,35.828124623714395
2023-09-11,Store_1,Product_1,31,348,0,32.0,44.0,31.857142857142858,6.362090102803533,0,9,0,26.150399979534495
2023-09-12,Store_1,Product_1,29,155,0,31.0,31.0,30.0,3.464101615137789,1,9,0,27.869297592190822
2023-09-13,Store_1,Product_1,46,160,1,29.0,30.0,29.714285714285715,3.450327796711807,2,9,46,44.136213785637075
2023-09-14,Store_1,Product_1,21,356,0,46.0,25.0,32.0,7.07106781186549,3,9,0,25.837347570558833
2023-09-15,Store_1,Product_1,28,352,0,21.0,26.0,31.428571428571427,7.8497801000440655,4,9,0,25.675902731277816
2023-09-16,Store_1,Product_1,34,226,0,28.0,35.0,31.714285714285715,7.653197277702227,5,9,0,35.69714764071569
2023-09-17,Store_1,Product_1,38,127,0,34.0,32.0,31.571428571428573,7.59072115276591,6,9,0,35.96914101696312
2023-09-18,Store_1,Product_1,27,485,0,38.0,31.0,32.42857142857143,7.976154939508623,0,9,0,25.69726790881735
2023-09-19,Store_1,Product_1,30,411,0,27.0,29.0,31.857142857142858,8.234653836654216,1,9,0,26.15281217878257
2023-09-20,Store_1,Product_1,23,210,0,30.0,46.0,32.0,8.185352771872463,2,9,0,25.47477882055299
2023-09-21,Store_1,Product_1,27,338,0,23.0,21.0,28.714285714285715,5.936168397046658,3,9,0,25.251719114002725
2023-09-22,Store_1,Product_1,22,326,0,27.0,28.0,29.571428571428573,4.995235825502254,4,9,0,25.73426984744859
2023-09-23,Store_1,Product_1,33,218,0,22.0,34.0,28.714285714285715,5.765248931147335,5,9,0,34.60824571451068
2023-09-24,Store_1,Product_1,35,138,0,33.0,38.0,28.571428571428573,5.623081683476408,6,9,0,35.164857546814034
2023-09-25,Store_1,Product_1,44,185,1,35.0,27.0,28.142857142857142,4.845223470201425,0,9,44,41.70306304710136
2023-09-26,Store_1,Product_1,30,124,0,44.0,30.0,30.571428571428573,7.634508123364235,1,9,0,24.956828953173282
2023-09-27,Store_1,Product_1,21,124,0,30.0,23.0,30.571428571428573,7.634508123364235,2,9,0,24.69477571431472
2023-09-28,Store_1,Product_1,24,332,0,21.0,27.0,30.285714285714285,7.994045402971021,3,9,0,25.526731912530973
2023-09-29,Store_1,Product_1,22,210,0,24.0,22.0,29.857142857142858,8.275034167675122,4,9,0,24.927762624269718
2023-09-30,Store_1,Product_1,36,363,0,22.0,33.0,29.857142857142858,8.27503416767512,5,9,0,35.05038786904831
2023-10-01,Store_1,Product_1,38,182,0,36.0,35.0,30.285714285714285,8.538428538364778,6,10,0,35.59443882887175
2023-10-02,Store_1,Product_1,30,105,0,38.0,44.0,30.714285714285715,8.882835240212557,0,10,0,25.36991268140973
2023-10-03,Store_1,Product_1,24,325,0,30.0,30.0,28.714285714285715,6.70110154413154,1,10,0,25.220805936344536
2023-10-04,Store_1,Product_1,31,464,0,24.0,21.0,27.857142857142858,6.890296835129145,2,10,0,25.28777800103147
2023-10-05,Store_1,Product_1,26,388,0,31.0,24.0,29.285714285714285,6.237368187365735,3,10,0,25.48252945310987
2023-10-06,Store_1,Product_1,25,297,0,26.0,22.0,29.571428571428573,5.996030432909856,4,10,0,25.34098187029167
2023-10-07,Store_1,Product_1,36,103,0,25.0,36.0,30.0,5.446711546122748,5,10,0,36.02082354168682
2023-10-08,Store_1,Product_1,41,449,0,36.0,38.0,30.0,5.446711546122748,6,10,0,37.87813684005347
2023-10-09,Store_1,Product_1,43,346,1,41.0,30.0,30.428571428571427,6.241184258807069,0,10,43,40.64948524840786
2023-10-10,Store_1,Product_1,23,139,0,43.0,24.0,32.285714285714285,7.825477316949772,1,10,0,25.54159934278618
2023-10-11,Store_1,Product_1,40,322,1,23.0,31.0,32.142857142857146,8.008923594519883,2,10,40,41.08076211680932
2023-10-12,Store_1,Product_1,26,319,0,40.0,26.0,33.42857142857143,8.502100580780871,3,10,0,26.333944936107926
2023-10-13,Store_1,Product_1,46,233,1,26.0,25.0,33.42857142857143,8.502100580780871,4,10,46,42.835827648238784
2023-10-14,Store_1,Product_1,36,161,0,46.0,36.0,36.42857142857143,8.734169352933021,5,10,0,37.49342051517873
2023-10-15,Store_1,Product_1,39,302,0,36.0,41.0,36.42857142857143,8.734169352933021,6,10,0,38.79283577549406
2023-10-16,Store_1,Product_1,28,272,0,39.0,43.0,36.142857142857146,8.591246929842255,0,10,0,29.31765431353337
2023-10-17,Store_1,Product_1,25,217,0,28.0,23.0,34.0,8.465616732800205,1,10,0,27.2828589884612
2023-10-18,Store_1,Product_1,24,324,0,25.0,40.0,34.285714285714285,8.056349167256968,2,10,0,25.3525591009564
2023-10-19,Store_1,Product_1,24,146,0,24.0,26.0,32.0,8.426149773176366,3,10,0,25.877113609752392
2023-10-20,Store_1,Product_1,21,419,0,24.0,46.0,31.714285714285715,8.693182879212232,4,10,0,25.527058979787526
2023-10-21,Store_1,Product_1,36,238,0,21.0,36.0,28.142857142857142,6.7682733255627205,5,10,0,34.218774843693836
2023-10-22,Store_1,Product_1,34,358,0,36.0,39.0,28.142857142857142,6.7682733255627205,6,10,0,34.52214015212095
2023-10-23,Store_1,Product_1,21,109,0,34.0,28.0,27.428571428571427,5.59336341441483,0,10,0,23.11620286998448
2023-10-24,Store_1,Product_1,25,271,0,21.0,25.0,26.428571428571427,6.078847008469695,1,10,0,24.16857411280036
2023-10-25,Store_1,Product_1,22,229,0,25.0,24.0,26.428571428571427,6.078847008469695,2,10,0,23.92867171855653
2023-10-26,Store_1,Product_1,24,200,0,22.0,24.0,26.142857142857142,6.25642526870234,3,10,0,23.76949270122631
2023-10-27,Store_1,Product_1,29,498,0,24.0,21.0,26.142857142857142,6.25642526870234,4,10,0,25.36194645262807
2023-10-28,Store_1,Product_1,38,193,0,29.0,36.0,27.285714285714285,5.87974732207334,5,10,0,35.4066012829902
2023-10-29,Store_1,Product_1,46,335,1,38.0,34.0,27.571428571428573,6.399404734221847,6,10,46,46.9502018466636
2023-10-30,Store_1,Product_1,22,475,0,46.0,21.0,29.285714285714285,9.34013357710131,0,10,0,24.206042114120113
2023-10-31,Store_1,Product_1,46,175,1,22.0,25.0,29.428571428571427,9.198861213163708,1,10,46,40.54544199755421
2023-11-01,Store_1,Product_1,23,395,0,46.0,22.0,32.42857142857143,10.79902993879764,2,11,0,24.99462243191413
2023-11-02,Store_1,Product_1,26,448,0,23.0,24.0,32.57142857142857,10.643576198144794,3,11,0,25.600991073486334
2023-11-03,Store_1,Product_1,43,328,1,26.0,29.0,32.857142857142854,10.399175791516234,4,11,43,42.06005401944912
2023-11-04,Store_1,Product_1,33,104,0,43.0,38.0,34.857142857142854,10.869354035215585,5,11,0,34.81804694017872
2023-11-05,Store_1,Product_1,33,161,0,33.0,46.0,34.142857142857146,10.792413561210052,6,11,0,35.444012283375464
2023-11-06,Store_1,Product_1,24,141,0,33.0,22.0,32.285714285714285,9.44659172601925,0,11,0,25.38805603821243
2023-11-07,Store_1,Product_1,29,427,0,24.0,46.0,32.57142857142857,9.107819769427865,1,11,0,25.875730481358108
2023-11-08,Store_1,Product_1,27,387,0,29.0,23.0,30.142857142857142,6.93850539690337,2,11,0,25.59189327796259
2023-11-09,Store_1,Product_1,23,452,0,27.0,26.0,30.714285714285715,6.395683067879611,3,11,0,25.63536384461637
2023-11-10,Store_1,Product_1,27,252,0,23.0,43.0,30.285714285714285,6.848705126136031,4,11,0,25.381146800355285
2023-11-11,Store_1,Product_1,46,408,1,27.0,33.0,28.0,3.95811402901264,5,11,46,46.87910308010416
2023-11-12,Store_1,Product_1,38,138,0,46.0,33.0,29.857142857142858,7.840675383931573,6,11,0,35.725179463568324
2023-11-13,Store_1,Product_1,23,166,0,38.0,24.0,30.571428571428573,8.383657572069266,0,11,0,24.915835486738708
2023-11-14,Store_1,Product_1,27,141,0,23.0,29.0,30.428571428571427,8.52168103246347,1,11,0,25.288098222747593
2023-11-15,Store_1,Product_1,24,256,0,27.0,27.0,30.142857142857142,8.610624666239795,2,11,0,25.377090652805432
2023-11-16,Store_1,Product_1,21,330,0,24.0,23.0,29.714285714285715,8.864052604279184,3,11,0,25.152679932833603
2023-11-17,Store_1,Product_1,31,137,0,21.0,27.0,29.428571428571427,9.144345117013446,4,11,0,24.914187462157447
2023-11-18,Store_1,Product_1,39,388,0,31.0,46.0,30.0,9.092121131323905,5,11,0,35.32332827397193
2023-11-19,Store_1,Product_1,34,109,0,39.0,38.0,29.0,7.234178138070235,6,11,0,34.709813761951835
2023-11-20,Store_1,Product_1,40,452,1,34.0,23.0,28.428571428571427,6.528326555791124,0,11,40,39.08997847684694
2023-11-21,Store_1,Product_1,41,258,1,40.0,27.0,30.857142857142858,7.289914755527475,1,11,41,40.09585470658181
2023-11-22,Store_1,Product_1,24,283,0,41.0,24.0,32.857142857142854,7.946247991527653,2,11,0,25.703588294070165
2023-11-23,Store_1,Product_1,28,146,0,24.0,21.0,32.857142857142854,7.946247991527653,3,11,0,25.598224923012694
2023-11-24,Store_1,Product_1,24,229,0,28.0,31.0,33.857142857142854,6.517376042257391,4,11,0,29.291866735964494
2023-11-25,Store_1,Product_1,41,342,0,24.0,39.0,32.857142857142854,7.492853738253354,5,11,0,36.68706014091028
2023-11-26,Store_1,Product_1,34,398,0,41.0,34.0,33.142857142857146,7.79804615333379,6,11,0,35.74524132349793
2023-11-27,Store_1,Product_1,31,110,0,34.0,40.0,33.142857142857146,7.79804615333379,0,11,0,27.121474244495666
2023-11-28,Store_1,Product_1,30,233,0,31.0,41.0,31.857142857142858,7.197883286739504,1,11,0,25.61845409786467
2023-11-29,Store_1,Product_1,28,445,0,30.0,24.0,30.285714285714285,5.964178784328032,2,11,0,25.516631728002753
2023-11-30,Store_1,Product_1,31,240,0,28.0,28.0,30.857142857142858,5.429197958832457,3,11,0,26.35372817532592
2023-12-01,Store_1,Product_1,28,210,0,31.0,24.0,31.285714285714285,5.282495802626062,4,12,0,26.548628948878218
2023-12-02,Store_1,Product_1,53,455,1,28.0,41.0,31.857142857142858,4.52506248312557,5,12,53,53.55686666033389
2023-12-03,Store_1,Product_1,34,392,0,53.0,34.0,33.57142857142857,8.810167286666454,6,12,0,35.25937944335778
2023-12-04,Store_1,Product_1,28,191,0,34.0,31.0,33.57142857142857,8.810167286666454,0,12,0,27.880711859465006
2023-12-05,Store_1,Product_1,30,150,0,28.0,30.0,33.142857142857146,9.02641625874802,1,12,0,27.717837184017252
2023-12-06,Store_1,Product_1,43,366,1,30.0,28.0,33.142857142857146,9.02641625874802,2,12,43,42.172951630551296
2023-12-07,Store_1,Product_1,27,200,0,43.0,31.0,35.285714285714285,9.375753937938118,3,12,0,26.619221054175423
2023-12-08,Store_1,Product_1,25,281,0,27.0,28.0,34.714285714285715,9.793097666456823,4,12,0,27.311332158571236
2023-12-09,Store_1,Product_1,52,418,1,25.0,53.0,34.285714285714285,10.19336852589771,5,12,52,51.70295801779819
2023-12-10,Store_1,Product_1,36,498,0,52.0,34.0,34.142857142857146,9.889869756954536,6,12,0,35.77129869977137
2023-12-11,Store_1,Product_1,25,408,0,36.0,28.0,34.42857142857143,9.913915184512849,0,12,0,26.87246111341757
2023-12-12,Store_1,Product_1,29,412,0,25.0,30.0,34.0,10.295630140987008,1,12,0,26.752932796041545
2023-12-13,Store_1,Product_1,25,390,0,29.0,43.0,33.857142857142854,10.36707241588437,2,12,0,25.218618710571935
2023-12-14,Store_1,Product_1,24,174,0,25.0,27.0,31.285714285714285,9.945087325145114,3,12,0,25.27902200882362
2023-12-15,Store_1,Product_1,26,309,0,24.0,25.0,30.857142857142858,10.221359521912461,4,12,0,25.471100167467817
2023-12-16,Store_1,Product_1,41,116,0,26.0,52.0,31.0,10.132456102380447,5,12,0,36.79315295248923
2023-12-17,Store_1,Product_1,41,350,0,41.0,36.0,29.428571428571427,6.553806600166119,6,12,0,37.26277662525359
2023-12-18,Store_1,Product_1,23,124,0,41.0,25.0,30.142857142857142,7.581305327988745,0,12,0,24.649412476631184
2023-12-19,Store_1,Product_1,27,443,0,23.0,29.0,29.857142857142858,7.840675383931573,1,12,0,25.580686146987127
2023-12-20,Store_1,Product_1,21,162,0,27.0,25.0,29.571428571428573,7.913219801006898,2,12,0,24.836840563871288
2023-12-21,Store_1,Product_1,31,255,0,21.0,24.0,29.0,8.426149773176359,3,12,0,25.457860722040408
2023-12-22,Store_1,Product_1,22,436,0,31.0,26.0,30.0,8.14452781524708,4,12,0,25.4748672309235
2023-12-23,Store_1,Product_1,34,247,0,22.0,41.0,29.428571428571427,8.599557020706413,5,12,0,34.93315568287588
2023-12-24,Store_1,Product_1,51,162,1,34.0,41.0,28.428571428571427,7.345228447936861,6,12,51,50.22780448317693
2023-12-25,Store_1,Product_1,28,356,0,51.0,23.0,29.857142857142858,10.494896719018115,0,12,0,25.260084681299045
2023-12-26,Store_1,Product_1,27,310,0,28.0,27.0,30.571428571428573,10.113640011673064,1,12,0,25.37083152791364
2023-12-27,Store_1,Product_1,21,385,0,27.0,21.0,30.571428571428573,10.113640011673064,2,12,0,24.390761128963813
2023-12-28,Store_1,Product_1,28,356,0,21.0,31.0,30.571428571428573,10.113640011673064,3,12,0,25.48579331777968
2023-12-29,Store_1,Product_1,23,293,0,28.0,22.0,30.142857142857142,10.155927192672129,4,12,0,24.728802730933324
2023-12-30,Store_1,Product_1,36,213,0,23.0,34.0,30.285714285714285,10.02853072844814,5,12,0,35.42828752572485
2023-12-31,Store_1,Product_1,36,231,0,36.0,51.0,30.571428571428573,10.17934416448563,6,12,0,35.34954020421996
2023-01-08,Store_1,Product_2,29,196,0,32.0,47.0,25.285714285714285,10.904346009952256,6,1,0,30.56075293017535
2023-01-09,Store_1,Product_2,22,195,0,29.0,17.0,22.714285714285715,5.908025211926704,0,1,0,20.267872922208205
2023-01-10,Store_1,Product_2,22,219,0,22.0,16.0,23.428571428571427,5.3807416730763675,1,1,0,20.5189015318334
2023-01-11,Store_1,Product_2,40,264,1,22.0,21.0,24.285714285714285,4.38612531035024,2,1,40,38.2080649755627
2023-01-12,Store_1,Product_2,20,322,0,40.0,21.0,27.0,7.071067811865466,3,1,0,23.36069899665536
2023-01-13,Store_1,Product_2,36,106,1,20.0,23.0,26.857142857142858,7.221001117771483,4,1,36,36.60662542361828
2023-01-14,Store_1,Product_2,34,250,0,36.0,32.0,28.714285714285715,7.718252948137195,5,1,0,33.08610307620452
2023-01-15,Store_1,Product_2,29,480,0,34.0,29.0,29.0,7.895146188218003,6,1,0,31.28838358591621
2023-01-16,Store_1,Product_2,17,287,0,29.0,22.0,29.0,7.895146188218003,0,1,0,24.4189172988766
2023-01-17,Store_1,Product_2,31,402,1,17.0,22.0,28.285714285714285,8.80746436674191,1,1,31,33.645289259102476
2023-01-18,Store_1,Product_2,19,333,0,31.0,40.0,29.571428571428573,8.38365757206926,2,1,0,24.501306445304
2023-01-19,Store_1,Product_2,16,218,0,19.0,20.0,26.571428571428573,7.764387566686384,3,1,0,20.97553080030315
2023-01-20,Store_1,Product_2,18,355,0,16.0,36.0,26.0,8.445906306213272,4,1,0,20.063950984651257
2023-01-21,Store_1,Product_2,33,454,0,18.0,34.0,23.428571428571427,7.590721152765873,5,1,0,31.66808436499696
2023-01-22,Store_1,Product_2,43,463,1,33.0,29.0,23.285714285714285,7.364651739090918,6,1,43,43.33950575813074
2023-01-23,Store_1,Product_2,22,257,0,43.0,17.0,25.285714285714285,10.435744434622844,0,1,0,21.222165705556723
2023-01-24,Store_1,Product_2,37,314,1,22.0,31.0,26.0,9.933109617167549,1,1,37,36.7519532593005
2023-01-25,Store_1,Product_2,15,308,0,37.0,19.0,26.857142857142858,10.668154658117947,2,1,0,18.73958731473174
2023-01-26,Store_1,Product_2,23,336,0,15.0,16.0,26.285714285714285,11.25039681839838,3,1,0,21.215848128854056
2023-01-27,Store_1,Product_2,23,345,0,23.0,18.0,27.285714285714285,10.467637200984205,4,1,0,22.129756259180695
2023-01-28,Store_1,Product_2,45,103,1,23.0,33.0,28.0,9.88264472024906,5,1,45,46.943431157642955
2023-01-29,Store_1,Product_2,34,208,0,45.0,43.0,29.714285714285715,11.7574697634353,6,1,0,34.26193314213998
2023-01-30,Store_1,Product_2,16,174,0,34.0,22.0,28.428571428571427,10.485818086939183,0,1,0,20.84941312014125
2023-01-31,Store_1,Product_2,35,440,1,16.0,37.0,27.571428571428573,11.31160381875094,1,1,35,35.098569518627755
2023-02-01,Store_1,Product_2,24,133,0,35.0,15.0,27.285714285714285,11.056133828698671,2,2,0,21.43060693859414
2023-02-02,Store_1,Product_2,15,477,0,24.0,23.0,28.571428571428573,9.846440014156432,3,2,0,22.416943837025862
2023-02-03,Store_1,Product_2,21,441,0,15.0,23.0,27.428571428571427,10.997835284835869,4,2,0,21.233414017191865
2023-02-04,Store_1,Product_2,29,386,0,21.0,45.0,27.142857142857142,11.156889820921885,5,2,0,30.331619198483757
2023-02-05,Store_1,Product_2,30,197,0,29.0,34.0,24.857142857142858,8.112306935115532,6,2,0,31.637084918403712
2023-02-06,Store_1,Product_2,23,493,0,30.0,16.0,24.285714285714285,7.476948702830695,0,2,0,20.986449547980637
2023-02-07,Store_1,Product_2,15,289,0,23.0,35.0,25.285714285714285,6.600865744084511,1,2,0,19.007743418741555
2023-02-08,Store_1,Product_2,24,229,0,15.0,24.0,22.428571428571427,5.996030432909806,2,2,0,21.287555413955005
2023-02-09,Store_1,Product_2,20,406,0,24.0,15.0,22.428571428571427,5.996030432909806,3,2,0,19.479061004498895
2023-02-10,Store_1,Product_2,19,381,0,20.0,21.0,23.142857142857142,5.209880722517243,4,2,0,19.68289204675806
2023-02-11,Store_1,Product_2,44,110,1,19.0,29.0,22.857142857142858,5.398412465054589,5,2,44,45.44116810966811
2023-02-12,Store_1,Product_2,28,394,0,44.0,30.0,25.0,9.591663046625428,6,2,0,29.544661030342727
2023-02-13,Store_1,Product_2,22,197,0,28.0,23.0,24.714285714285715,9.44659172601923,0,2,0,21.07918707300255
2023-02-14,Store_1,Product_2,21,345,0,22.0,15.0,24.571428571428573,9.48432290426579,1,2,0,20.807538339786266
2023-02-15,Store_1,Product_2,20,388,0,21.0,24.0,25.428571428571427,8.71506631944822,2,2,0,20.510350965222493
2023-02-16,Store_1,Product_2,24,247,0,20.0,20.0,24.857142857142858,8.95225430508187,3,2,0,21.953253500886362
2023-02-17,Store_1,Product_2,17,436,0,24.0,19.0,25.428571428571427,8.71506631944822,4,2,0,20.227865679101978
2023-02-18,Store_1,Product_2,35,300,0,17.0,44.0,25.142857142857142,8.98941176103996,5,2,0,32.643858432836744
2023-02-19,Store_1,Product_2,34,172,0,35.0,28.0,23.857142857142858,5.984105932344737,6,2,0,32.37997242601631
2023-02-20,Store_1,Product_2,23,228,0,34.0,22.0,24.714285714285715,7.0169861933806725,0,2,0,20.767644896111836
2023-02-21,Store_1,Product_2,23,203,0,23.0,21.0,24.857142857142858,6.962484504556562,1,2,0,21.62209156787373
2023-02-22,Store_1,Product_2,24,390,0,23.0,20.0,25.142857142857142,6.817344825970757,2,2,0,21.897401068704603
2023-02-23,Store_1,Product_2,17,207,0,24.0,24.0,25.714285714285715,6.473388749701482,3,2,0,20.70379121542828
2023-02-24,Store_1,Product_2,17,453,0,17.0,17.0,24.714285714285715,7.273565968956468,4,2,0,19.803399696239033
2023-02-25,Store_1,Product_2,27,404,0,17.0,35.0,24.714285714285715,7.273565968956468,5,2,0,29.516616929864686
2023-02-26,Store_1,Product_2,40,410,1,27.0,34.0,23.571428571428573,5.883795341363198,6,2,40,41.37702271339771
2023-02-27,Store_1,Product_2,15,417,0,40.0,23.0,24.428571428571427,7.785823502947349,0,2,0,19.279045121511626
2023-02-28,Store_1,Product_2,22,248,0,15.0,23.0,23.285714285714285,8.577378887016021,1,2,0,20.898477463846035
2023-03-01,Store_1,Product_2,15,473,0,22.0,24.0,23.142857142857142,8.591246929842223,2,3,0,19.419710325301384
2023-03-02,Store_1,Product_2,35,188,1,15.0,17.0,21.857142857142858,9.099973835650482,3,3,35,34.68246041238356
2023-03-03,Store_1,Product_2,40,464,1,35.0,17.0,24.428571428571427,9.997618764104814,4,3,40,37.999745092610304
2023-03-04,Store_1,Product_2,34,365,0,40.0,27.0,27.714285714285715,10.889050857234002,5,3,0,32.6599926038996
2023-03-05,Store_1,Product_2,46,381,1,34.0,40.0,28.714285714285715,11.131251587524286,6,3,46,47.739512638077194
2023-03-06,Store_1,Product_2,19,490,0,46.0,15.0,29.571428571428573,12.313368654395422,0,3,0,19.819917184337
